@RELATION 'pheno0.names'

@ATTRIBUTE 2-deoxyglucose                          {w,n,s,r}
@ATTRIBUTE 6-azauracil                             {w,n,s,r}
@ATTRIBUTE 8-hydroxyquinoline                      {w,n,s,r}
@ATTRIBUTE BCIP                                    {w,n,s,r}
@ATTRIBUTE CsCl                                    {w,n,s,r}
@ATTRIBUTE DL-p-fluorophenyl-alanine               {w,n,s,r}
@ATTRIBUTE EGTA                                    {w,n,s,r}
@ATTRIBUTE FK506                                   {w,n,s,r}
@ATTRIBUTE LiCl                                    {w,n,s,r}
@ATTRIBUTE MMS                                     {w,n,s,r}
@ATTRIBUTE NaF                                     {w,n,s,r}
@ATTRIBUTE RbCl                                    {w,n,s,r}
@ATTRIBUTE SD                                      {w,n,s,r}
@ATTRIBUTE SDS                                     {w,n,s,r}
@ATTRIBUTE YPD                                     {w,n,s,r}
@ATTRIBUTE YPG                                     {w,n,s,r}
@ATTRIBUTE YPGlyc                                  {w,n,s,r}
@ATTRIBUTE allylglycine                            {w,n,s,r}
@ATTRIBUTE aminotriazole                           {w,n,s,r}
@ATTRIBUTE benomyl                                 {w,n,s,r}
@ATTRIBUTE beta-2-thienyl-DL-alanine               {w,n,s,r}
@ATTRIBUTE caffeine                                {w,n,s,r}
@ATTRIBUTE calcium_chloride                        {w,n,s,r}
@ATTRIBUTE calcofluor_white                        {w,n,s,r}
@ATTRIBUTE camptothecin                            {w,n,s,r}
@ATTRIBUTE canavanine                              {w,n,s,r}
@ATTRIBUTE cobalt_chloride                         {w,n,s,r}
@ATTRIBUTE cycloheximide                           {w,n,s,r}
@ATTRIBUTE cyclosporin-a                           {w,n,s,r}
@ATTRIBUTE d-histidine                             {w,n,s,r}
@ATTRIBUTE daunomycin                              {w,n,s,r}
@ATTRIBUTE diamide                                 {w,n,s,r}
@ATTRIBUTE diazaborine                             {w,n,s,r}
@ATTRIBUTE ethanol                                 {w,n,s,r}
@ATTRIBUTE ethanol+glucose                         {w,n,s,r}
@ATTRIBUTE fenpropimorph                           {w,n,s,r}
@ATTRIBUTE fluorocytosine                          {w,n,s,r}
@ATTRIBUTE formaldehyde                            {w,n,s,r}
@ATTRIBUTE formamide                               {w,n,s,r}
@ATTRIBUTE h2o2                                    {w,n,s,r}
@ATTRIBUTE hydroxyurea                             {w,n,s,r}
@ATTRIBUTE hygromycin_b                            {w,n,s,r}
@ATTRIBUTE lovostatin                              {w,n,s,r}
@ATTRIBUTE manganese_chloride                      {w,n,s,r}
@ATTRIBUTE menadione                               {w,n,s,r}
@ATTRIBUTE methylamine                             {w,n,s,r}
@ATTRIBUTE methylene_blue                          {w,n,s,r}
@ATTRIBUTE mevinolin                               {w,n,s,r}
@ATTRIBUTE microcystin                             {w,n,s,r}
@ATTRIBUTE neomycin                                {w,n,s,r}
@ATTRIBUTE nocodazole                              {w,n,s,r}
@ATTRIBUTE nystatin                                {w,n,s,r}
@ATTRIBUTE oligomycin                              {w,n,s,r}
@ATTRIBUTE papulacandin_b                          {w,n,s,r}
@ATTRIBUTE paraquat                                {w,n,s,r}
@ATTRIBUTE paromomycin                             {w,n,s,r}
@ATTRIBUTE potassium_chloride                      {w,n,s,r}
@ATTRIBUTE rapamycin                               {w,n,s,r}
@ATTRIBUTE sodium_chloride                         {w,n,s,r}
@ATTRIBUTE sorbitol                                {w,n,s,r}
@ATTRIBUTE staurosporine                           {w,n,s,r}
@ATTRIBUTE tetraethylammoniumchloride              {w,n,s,r}
@ATTRIBUTE thiabendazole                           {w,n,s,r}
@ATTRIBUTE trifluoperazine                         {w,n,s,r}
@ATTRIBUTE tunicamycin                             {w,n,s,r}
@ATTRIBUTE vanadate                                {w,n,s,r}
@ATTRIBUTE verrucarin                              {w,n,s,r}
@ATTRIBUTE zinc_chloride                           {w,n,s,r}
@ATTRIBUTE zymolyase                               {w,n,s,r}
@ATTRIBUTE class string

@DATA
n,n,n,n,n,n,n,n,n,n,n,n,w,n,w,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0003697@GO0005524@GO0005634@GO0006298@GO0007131@GO0016887@GO0030983@GO0032389@GO0032390@GO0003723@GO0005737
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,w,n,s,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000287@GO0000949@GO0004737@GO0005634@GO0005829@GO0006090@GO0006559@GO0006569@GO0009083@GO0019655@GO0030976@GO0047433@GO0047434@GO0050177
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000002@GO0000175@GO0000467@GO0003676@GO0005739@GO0008408@GO0034475@GO0034476
n,n,n,n,n,n,n,n,n,n,n,n,s,n,s,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0005999@GO0008270@GO0019569@GO0042732@GO0046526
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000149@GO0000329@GO0005484@GO0006887@GO0006906@GO0016021@GO0016192@GO0031201@GO0042144
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000278@GO0004674@GO0005524@GO0005634@GO0005737@GO0005886@GO0006468@GO0006887@GO0035556@GO0046777
n,n,n,n,n,n,n,n,n,n,n,n,w,n,w,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0005680@GO0005737@GO0007049@GO0016567@GO0031497@GO0051301
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0005737@GO0008379@GO0010038@GO0034599@GO0045454
n,n,n,s,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,s,n,s,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,GO0000747@GO0000752@GO0005199@GO0005576@GO0005934@GO0009277@GO0031225@GO0031505@GO0043332
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,s,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,GO0003682@GO0004707@GO0005516@GO0005524@GO0005634@GO0005737@GO0006351@GO0006468@GO0006972@GO0007186@GO0007231@GO0016241@GO0033262@GO0034599@GO0034605@GO0045944@GO0046685@GO0051403@GO0061392@GO0061393@GO0071310@GO0071470
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0003723@GO0005847@GO0005849@GO0006378@GO0098789
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,s,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000243@GO0000398@GO0005634@GO0005829@GO0008270@GO0045131
n,n,n,w,n,n,w,n,n,w,n,n,w,w,w,w,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000007@GO0005886@GO0016021@GO0071578
n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000932@GO0000956@GO0003729@GO0003730@GO0005634@GO0005737@GO0005829@GO0006879@GO0046872@GO0061158
n,n,n,n,n,n,n,n,n,n,n,n,s,n,w,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0005886@GO0006970@GO0015079@GO0015385@GO0015491@GO0016021@GO0030004@GO0030007@GO0036376@GO0045121@GO0097623
n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000182@GO0000500@GO0005730@GO0006325@GO0006356@GO0042790
n,n,n,n,n,n,n,n,n,n,n,n,w,n,w,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000287@GO0005777@GO0006281@GO0008413@GO0009132@GO0015936@GO0016462@GO0030145
n,n,n,n,n,n,n,n,n,n,n,n,w,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0001302@GO0003987@GO0005524@GO0005634@GO0005730@GO0005829@GO0006085@GO0006090@GO0016208@GO0016573@GO0016880@GO0019427
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,s,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0005737
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000139@GO0000324@GO0000329@GO0005384@GO0005794@GO0006828@GO0006874@GO0006879@GO0006880@GO0015093@GO0015684@GO0016021@GO0030026@GO0071281
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000978@GO0001077@GO0005634@GO0008270@GO0016020@GO0035961@GO0035969@GO0048471@GO1904741
n,n,n,w,n,n,s,n,n,w,n,n,n,s,n,n,s,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000436@GO0000978@GO0001077@GO0005634@GO0005739@GO0008270@GO0043457@GO0061428@GO0071169@GO0003677@GO0003723@GO0003887@GO0003964@GO0004190@GO0004523@GO0005524@GO0005634@GO0005737@GO0006310@GO0015074@GO0032196@GO0046872
n,n,n,w,n,n,s,n,n,s,n,n,n,s,n,n,s,n,n,s,n,s,n,s,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,s,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000002@GO0003690@GO0003697@GO0003994@GO0005758@GO0005759@GO0005829@GO0006099@GO0042645@GO0046872@GO0051539
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000131@GO0000133@GO0003779@GO0005519@GO0005816@GO0005934@GO0005935@GO0007118@GO0007121@GO0007124@GO0008047@GO0030010@GO0030953@GO0032880@GO0034652@GO0043332@GO0051017@GO0051125@GO0090338@GO2000251
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000794@GO0005634@GO0007131@GO0042138
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000001@GO0003779@GO0005739@GO0005885@GO0007015@GO0034314@GO0051654
n,n,n,n,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0005768@GO0005811@GO0005829@GO0006893@GO0008526@GO0009395@GO0015914@GO0043001@GO0045717@GO0046488@GO1901352@GO2001247
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0002181@GO0003735@GO0008270@GO0022627
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,s,GO0016021@GO0031966@GO0071555
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,s,n,n,w,n,w,n,s,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0005743@GO0032592@GO0033615@GO0051082
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000228@GO0000794@GO0000795@GO0003682@GO0006281@GO0007129@GO0007130@GO0007131@GO0016925@GO0019789
n,n,n,s,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,s,n,w,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000790@GO0000812@GO0001047@GO0001094@GO0003682@GO0006281@GO0006338@GO0009301@GO0030435@GO0031452@GO0031938@GO0070577@GO0090054@GO1900051
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0003938@GO0005737@GO0006177@GO0006183@GO0046872
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000070@GO0003924@GO0005200@GO0005525@GO0005816@GO0005827@GO0005828@GO0005880@GO0005881@GO0030473@GO0034399@GO0045143@GO0045298
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0004128@GO0005783@GO0016021@GO0022900
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,w,n,s,n,w,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,s,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000249@GO0004497@GO0005506@GO0006696@GO0020037
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000978@GO0000987@GO0001077@GO0001202@GO0005507@GO0005634@GO0006878@GO0006879@GO0045732@GO0045944@GO0071468
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,s,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0004175@GO0006465@GO0006627@GO0008236@GO0016021@GO0033108@GO0042720
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000981@GO0000982@GO0000987@GO0001302@GO0001324@GO0005634@GO0005829@GO0006338@GO0006351@GO0036278@GO0045944@GO0046872@GO0061395@GO0061401@GO0061402@GO0061403@GO0061404@GO0061405@GO0061406@GO0061407@GO0061408@GO0061409@GO0061410@GO0061411@GO0061412@GO0061422@GO0061434@GO0071406@GO0071483@GO0097236
n,n,n,s,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,s,n,w,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,s,s,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000287@GO0003984@GO0005739@GO0005948@GO0009082@GO0009097@GO0009099@GO0030976@GO0050660
n,n,n,s,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0005730@GO0006364@GO0042254@GO0051082
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0003713@GO0005773@GO0005789@GO0005811@GO0005829@GO0006276@GO0006351@GO0008195@GO0008654@GO0009060@GO0009062@GO0019432@GO0019898@GO0031965@GO0034389@GO0042144@GO0044212@GO0045944
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0003924@GO0006281@GO0016887@GO0034599
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,s,n,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0003677@GO0005634@GO0034599@GO0046872@GO0071555
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,s,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0003735@GO0005763@GO0006412@GO0019843@GO0022627@GO0030435@GO0032543
n,n,n,n,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000294@GO0003725@GO0004525@GO0005654@GO0005730@GO0006325@GO0006364@GO0009303@GO0030422@GO0030847@GO0031053@GO0031054@GO0034473@GO0034475@GO0034476@GO0034963@GO0034964@GO0060237
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000002@GO0003723@GO0006397@GO0031305
n,n,n,w,n,n,w,n,n,s,n,n,n,s,n,n,s,n,n,s,n,w,n,s,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,s,GO0000936@GO0005576@GO0005621@GO0005886@GO0006342@GO0009277@GO0030134@GO0030447@GO0031362@GO0031505@GO0034399@GO0042124@GO0045121@GO0071970
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000287@GO0004450@GO0005737@GO0005777@GO0006097@GO0006099@GO0006102@GO0006635@GO0006740@GO0051287
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,s,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0003674@GO0005575@GO0008150
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,s,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000188@GO0000200@GO0000754@GO0004725@GO0005634@GO0005737@GO0006470@GO0007049@GO0008138@GO0017017@GO0060237@GO0071701
n,n,n,w,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,s,n,w,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0001671@GO0005524@GO0005829@GO0006458@GO0006511@GO0006626@GO0009408@GO0030433@GO0031072@GO0035719@GO0042026@GO0045047@GO0046872@GO0048471@GO0051082@GO0051131@GO0072380
n,n,n,s,n,n,w,n,n,w,n,n,n,s,n,n,w,n,n,s,n,s,n,s,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000001@GO0000011@GO0000142@GO0003786@GO0006887@GO0007015@GO0007118@GO0007119@GO0007124@GO0008154@GO0008298@GO0016192@GO0030010@GO0030447@GO0032432@GO0051017@GO0090527
n,n,n,s,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,s,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,s,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0000166@GO0000731@GO0001882@GO0003677@GO0003887@GO0005657@GO0005658@GO0006260@GO0006270@GO0006272@GO0006273@GO0006278@GO0006279@GO0006302@GO0006303@GO0046872@GO0051539
n,n,n,n,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0003852@GO0005737@GO0005739@GO0009098
n,n,n,n,n,n,n,n,n,n,n,n,w,n,w,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0000049@GO0002101@GO0005524@GO0005730@GO0030688@GO0042274@GO0051391@GO0051392@GO1904812@GO1990883
n,n,n,w,n,n,w,n,n,w,n,n,w,w,w,s,w,n,n,w,n,w,n,s,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0004029@GO1901426
n,n,n,n,n,n,n,n,n,n,n,n,w,n,w,w,n,n,n,s,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0005737@GO0005874@GO0006457@GO0007023@GO0008017@GO0043014
n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,r,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0002181@GO0003735@GO0022625@GO0046898
n,n,n,n,n,n,n,n,n,n,n,n,s,n,w,w,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,GO0003723@GO0005730@GO0030684
n,n,n,w,n,n,w,n,n,w,n,n,n,w,n,n,w,n,n,w,n,w,n,w,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,n,w,w,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,n,w,n,n,n,n,n,n,n,n,n,n,GO0003729@GO0005634@GO0007131@GO0048026
